Jahr,PLZ,GA,GA_flag,HTA,HTA_flag
2016,7403,62.00,,437.00,
2016,7404,6.72,1,42.00,
2016,7405,6.72,1,100.00,
2016,7407,6.72,1,10.93,2
2016,7408,25.00,,325.00,
2016,7411,23.00,,206.00,
2016,7412,51.00,,247.00,
2016,7413,6.72,1,56.00,
2016,7414,6.72,1,43.00,
2016,7415,38.00,,149.00,
2016,7416,6.72,1,83.00,
2016,7417,6.72,1,152.00,
2016,7418,31.00,,102.00,
2016,7419,6.72,1,25.00,
2016,7421,6.72,1,88.00,
2016,7422,6.72,1,39.00,
2016,7423,6.72,1,45.00,
2016,7424,6.72,1,46.00,
2016,7425,23.00,,137.00,
2016,7426,6.72,1,53.00,
2016,7427,6.72,1,37.00,
2016,7428,6.72,1,27.00,
2016,7430,118.00,,771.00,
2016,7431,6.72,1,10.93,2
2016,7432,6.72,1,86.00,
2016,7433,6.72,1,92.00,
2016,7434,6.72,1,30.00,
2016,7435,6.72,1,118.00,
2016,7436,6.72,1,10.93,2
2016,7437,6.72,1,33.00,
2016,7438,6.72,1,10.93,2
2016,7440,26.00,,189.00,
2016,7442,6.72,1,10.93,2
2016,7443,6.72,1,24.00,
2016,7444,6.72,1,10.93,2
2016,7445,6.72,1,10.93,2
2016,7446,6.72,1,10.93,2
2016,7447,6.72,1,39.00,
2016,7448,6.72,1,10.93,2
2016,7450,6.72,1,63.00,
2016,7451,6.72,1,22.00,
2016,7452,6.72,1,48.00,
2016,7453,6.72,1,43.00,
2016,7454,6.72,1,10.93,2
2016,7455,6.72,1,10.93,2
2016,7456,6.72,1,10.93,2
2016,7457,6.72,1,49.00,
2016,7458,6.72,1,10.93,2
2016,7459,6.72,1,28.00,
2016,7460,6.72,1,245.00,
2016,7462,6.72,1,51.00,
2016,7463,6.72,1,34.00,
2016,7464,6.72,1,26.00,
2016,7472,6.72,1,49.00,
2016,7473,6.72,1,10.93,2
2016,7477,23.00,,169.00,
2016,7482,35.00,,163.00,
2016,7484,6.72,1,27.00,
2016,7492,6.72,1,97.00,
2016,7493,6.72,1,59.00,
2016,7494,6.72,1,112.00,
2016,7500,135.00,,1275.00,
2016,7502,28.00,,213.00,
2016,7503,114.00,,969.00,
2016,7504,56.00,,679.00,
2016,7505,67.00,,371.00,
2016,7512,6.72,1,135.00,
2016,7513,20.00,,170.00,
2016,7514,6.72,1,153.00,
2016,7515,6.72,1,29.00,
2016,7516,6.72,1,69.00,
2016,7517,6.72,1,10.93,2
2016,7522,20.00,,212.00,
2016,7523,6.72,1,56.00,
2016,7524,37.00,,462.00,
2016,7525,24.00,,183.00,
2016,7526,6.72,1,33.00,
2016,7527,6.72,1,33.00,
2016,7530,37.00,,285.00,
2016,7532,6.72,1,38.00,
2016,7533,6.72,1,31.00,
2016,7534,6.72,1,10.93,2
2016,7535,6.72,1,50.00,
2016,7536,6.72,1,94.00,
2016,7537,6.72,1,133.00,
2016,7542,6.72,1,51.00,
2016,7543,6.72,1,90.00,
2016,7545,6.72,1,62.00,
2016,7546,6.72,1,116.00,
2016,7550,86.00,,808.00,
2016,7551,25.00,,168.00,
2016,7552,6.72,1,28.00,
2016,7553,6.72,1,75.00,
2016,7554,47.00,,286.00,
2016,7556,6.72,1,91.00,
2016,7557,6.72,1,10.93,2
2016,7558,6.72,1,53.00,
2016,7559,6.72,1,60.00,
2016,7560,6.72,1,35.00,
2016,7562,6.72,1,37.00,
2016,7563,6.72,1,30.00,
2016,7602,6.72,1,23.00,
2016,7603,6.72,1,48.00,
2016,7604,6.72,1,10.93,2
2016,7605,6.72,1,34.00,
2016,7606,6.72,1,46.00,
2016,7608,6.72,1,44.00,
2016,7610,6.72,1,22.00,
2016,7710,6.72,1,10.93,2
2016,7741,6.72,1,43.00,
2016,7742,26.00,,257.00,
2016,7743,6.72,1,59.00,
2016,7744,6.72,1,10.93,2
2016,7745,6.72,1,92.00,
2016,7746,6.72,1,48.00,
2016,7747,6.72,1,10.93,2
2016,7748,6.72,1,10.93,2
2016,8001,958.00,,3670.00,
2016,8002,903.00,,4835.00,
2016,8003,1930.00,,9039.00,
2016,8004,2337.00,,11685.00,
2016,8005,1831.00,,7531.00,
2016,8006,2410.00,,9739.00,
2016,8008,1619.00,,8606.00,
2016,8032,2211.00,,9220.00,
2016,8037,1951.00,,7639.00,
2016,8038,1311.00,,7128.00,
2016,8041,320.00,,1964.00,
2016,8044,843.00,,4856.00,
2016,8045,842.00,,4462.00,
2016,8046,1400.00,,7751.00,
2016,8047,1515.00,,7679.00,
2016,8048,1826.00,,9392.00,
2016,8049,1798.00,,10001.00,
2016,8050,2333.00,,10738.00,
2016,8051,1118.00,,5763.00,
2016,8052,1106.00,,5801.00,
2016,8053,795.00,,4664.00,
2016,8055,1698.00,,7605.00,
2016,8057,2140.00,,8813.00,
2016,8064,116.00,,780.00,
2016,8102,222.00,,1846.00,
2016,8103,105.00,,1241.00,
2016,8104,80.00,,940.00,
2016,8105,329.00,,3504.00,
2016,8106,79.00,,822.00,
2016,8107,164.00,,1637.00,
2016,8108,98.00,,918.00,
2016,8109,11.63,1,10.93,2
2016,8112,130.00,,916.00,
2016,8113,37.00,,418.00,
2016,8114,52.00,,433.00,
2016,8115,11.63,1,211.00,
2016,8117,141.00,,1473.00,
2016,8118,90.00,,735.00,
2016,8121,65.00,,642.00,
2016,8122,84.00,,713.00,
2016,8123,101.00,,1061.00,
2016,8124,138.00,,817.00,
2016,8125,326.00,,2227.00,
2016,8126,310.00,,2239.00,
2016,8127,164.00,,1530.00,
2016,8132,398.00,,2494.00,
2016,8133,112.00,,606.00,
2016,8134,743.00,,6419.00,
2016,8135,279.00,,2548.00,
2016,8136,106.00,,960.00,
2016,8142,223.00,,1735.00,
2016,8143,133.00,,1251.00,
2016,8152,766.00,,4948.00,
2016,8153,207.00,,1919.00,
2016,8154,157.00,,1405.00,
2016,8155,184.00,,1676.00,
2016,8156,48.00,,540.00,
2016,8157,167.00,,1707.00,
2016,8158,31.00,,177.00,
2016,8162,106.00,,1027.00,
2016,8164,11.63,1,155.00,
2016,8165,144.00,,1286.00,
2016,8166,128.00,,949.00,
2016,8172,148.00,,1258.00,
2016,8173,102.00,,1001.00,
2016,8174,36.00,,400.00,
2016,8175,11.63,1,176.00,
2016,8180,771.00,,6154.00,
2016,8181,60.00,,519.00,
2016,8182,51.00,,617.00,
2016,8184,114.00,,1187.00,
2016,8185,129.00,,1589.00,
2016,8187,30.00,,316.00,
2016,8192,146.00,,1213.00,
2016,8193,251.00,,1779.00,
2016,8194,33.00,,371.00,
2016,8195,11.63,1,191.00,
2016,8196,65.00,,518.00,
2016,8197,269.00,,1405.00,
2016,8200,2546.00,,8901.00,
2016,8203,210.00,,1075.00,
2016,8207,278.00,,1229.00,
2016,8208,11.63,1,10.93,2
2016,8212,609.00,,2424.00,
2016,8213,132.00,,609.00,
2016,8214,46.00,,248.00,
2016,8215,87.00,,613.00,
2016,8216,11.63,1,109.00,
2016,8217,49.00,,400.00,
2016,8218,11.63,1,103.00,
2016,8219,11.63,1,129.00,
2016,8222,185.00,,1171.00,
2016,8223,11.63,1,65.00,
2016,8224,56.00,,477.00,
2016,8225,40.00,,284.00,
2016,8226,54.00,,490.00,
2016,8228,24.00,,114.00,
2016,8231,27.00,,167.00,
2016,8232,31.00,,254.00,
2016,8233,11.63,1,67.00,
2016,8234,58.00,,427.00,
2016,8235,28.00,,228.00,
2016,8236,25.00,,161.00,
2016,8239,41.00,,285.00,
2016,8240,154.00,,1096.00,
2016,8241,11.63,1,40.00,
2016,8242,11.63,1,83.00,
2016,8243,11.63,1,53.00,
2016,8245,176.00,,813.00,
2016,8246,62.00,,304.00,
2016,8247,123.00,,550.00,
2016,8248,73.00,,524.00,
2016,8252,57.00,,409.00,
2016,8253,191.00,,892.00,
2016,8254,40.00,,219.00,
2016,8255,42.00,,209.00,
2016,8259,61.00,,386.00,
2016,8260,206.00,,1142.00,
2016,8261,27.00,,113.00,
2016,8262,52.00,,319.00,
2016,8263,11.63,1,67.00,
2016,8264,103.00,,485.00,
2016,8265,41.00,,169.00,
2016,8266,198.00,,1076.00,
2016,8267,45.00,,290.00,
2016,8268,34.00,,245.00,
2016,8269,22.00,,125.00,
2016,8272,115.00,,802.00,
2016,8273,21.00,,103.00,
2016,8274,214.00,,956.00,
2016,8280,940.00,,4206.00,
2016,8302,760.00,,5887.00,
2016,8303,420.00,,3565.00,
2016,8304,789.00,,5696.00,
2016,8305,292.00,,2739.00,
2016,8306,132.00,,1246.00,
2016,8307,671.00,,3892.00,
2016,8308,235.00,,1573.00,
2016,8309,165.00,,1929.00,
2016,8310,37.00,,376.00,
2016,8311,82.00,,869.00,
2016,8312,40.00,,329.00,
2016,8314,11.63,1,141.00,
2016,8315,46.00,,321.00,
2016,8317,78.00,,704.00,
2016,8320,267.00,,2199.00,
2016,8322,34.00,,249.00,
2016,8330,636.00,,4046.00,
2016,8331,11.63,1,220.00,
2016,8332,123.00,,1179.00,
2016,8335,107.00,,1247.00,
2016,8340,450.00,,3242.00,
2016,8342,44.00,,377.00,
2016,8344,151.00,,1304.00,
2016,8345,52.00,,384.00,
2016,8352,156.00,,1338.00,
2016,8353,193.00,,1522.00,
2016,8354,11.63,1,169.00,
2016,8355,267.00,,1630.00,
2016,8356,85.00,,480.00,
2016,8357,81.00,,489.00,
2016,8360,247.00,,1318.00,
2016,8362,61.00,,421.00,
2016,8363,31.00,,234.00,
2016,8370,296.00,,1536.00,
2016,8371,40.00,,258.00,
2016,8372,48.00,,217.00,
2016,8374,73.00,,499.00,
2016,8376,11.63,1,136.00,
2016,8400,4779.00,,16329.00,
2016,8404,1518.00,,6630.00,
2016,8405,1188.00,,6618.00,
2016,8406,889.00,,3717.00,
2016,8408,983.00,,5101.00,
2016,8409,187.00,,1093.00,
2016,8412,35.00,,327.00,
2016,8413,171.00,,1667.00,
2016,8414,26.00,,325.00,
2016,8415,21.00,,222.00,
2016,8416,58.00,,465.00,
2016,8418,24.00,,263.00,
2016,8421,11.63,1,282.00,
2016,8422,136.00,,1129.00,
2016,8424,305.00,,2407.00,
2016,8425,30.00,,330.00,
2016,8426,71.00,,631.00,
2016,8427,132.00,,1280.00,
2016,8428,11.63,1,165.00,
2016,8442,211.00,,1370.00,
2016,8444,130.00,,999.00,
2016,8447,177.00,,761.00,
2016,8450,203.00,,955.00,
2016,8451,64.00,,511.00,
2016,8452,11.63,1,248.00,
2016,8453,11.63,1,108.00,
2016,8454,30.00,,301.00,
2016,8455,28.00,,277.00,
2016,8457,11.63,1,201.00,
2016,8458,32.00,,222.00,
2016,8459,11.63,1,106.00,
2016,8460,133.00,,691.00,
2016,8461,11.63,1,120.00,
2016,8462,76.00,,509.00,
2016,8463,49.00,,265.00,
2016,8464,11.63,1,43.00,
2016,8465,11.63,1,134.00,
2016,8466,25.00,,215.00,
2016,8467,26.00,,129.00,
2016,8468,30.00,,212.00,
2016,8471,43.00,,441.00,
2016,8472,320.00,,3063.00,
2016,8474,58.00,,669.00,
2016,8475,93.00,,537.00,
2016,8476,70.00,,342.00,
2016,8477,68.00,,445.00,
2016,8478,31.00,,295.00,
2016,8479,11.63,1,245.00,
2016,8482,29.00,,261.00,
2016,8483,88.00,,736.00,
2016,8484,131.00,,1107.00,
2016,8486,70.00,,654.00,
2016,8487,60.00,,428.00,
2016,8488,161.00,,1216.00,
2016,8489,33.00,,328.00,
2016,8492,95.00,,693.00,
2016,8493,57.00,,479.00,
2016,8494,83.00,,883.00,
2016,8495,11.63,1,60.00,
2016,8496,30.00,,225.00,
2016,8497,11.63,1,183.00,
2016,8498,22.00,,256.00,
2016,8499,11.63,1,109.00,
2016,8500,1957.00,,8344.00,
2016,8505,88.00,,459.00,
2016,8506,11.63,1,117.00,
2016,8507,11.63,1,147.00,
2016,8508,11.63,1,166.00,
2016,8512,73.00,,432.00,
2016,8514,42.00,,357.00,
2016,8522,34.00,,165.00,
2016,8523,59.00,,275.00,
2016,8524,31.00,,366.00,
2016,8525,11.63,1,169.00,
2016,8526,22.00,,172.00,
2016,8532,67.00,,434.00,
2016,8535,41.00,,257.00,
2016,8536,53.00,,338.00,
2016,8537,11.63,1,187.00,
2016,8542,250.00,,2140.00,
2016,8543,32.00,,321.00,
2016,8544,11.63,1,133.00,
2016,8545,110.00,,989.00,
2016,8546,119.00,,591.00,
2016,8547,78.00,,479.00,
2016,8548,32.00,,263.00,
2016,8552,136.00,,739.00,
2016,8553,43.00,,254.00,
2016,8554,11.63,1,83.00,
2016,8555,136.00,,691.00,
2016,8556,89.00,,413.00,
2016,8558,11.63,1,69.00,
2016,8560,107.00,,554.00,
2016,8561,38.00,,218.00,
2016,8564,40.00,,240.00,
2016,8565,11.63,1,84.00,
2016,8566,11.63,1,221.00,
2016,8570,854.00,,3734.00,
2016,8572,137.00,,722.00,
2016,8573,27.00,,156.00,
2016,8574,38.00,,335.00,
2016,8575,127.00,,716.00,
2016,8576,11.63,1,101.00,
2016,8577,11.63,1,173.00,
2016,8580,624.00,,3106.00,
2016,8581,11.63,1,95.00,
2016,8582,36.00,,148.00,
2016,8583,179.00,,833.00,
2016,8584,11.63,1,116.00,
2016,8585,78.00,,417.00,
2016,8586,120.00,,748.00,
2016,8587,35.00,,197.00,
2016,8588,46.00,,287.00,
2016,8589,28.00,,195.00,
2016,8590,675.00,,3129.00,
2016,8592,95.00,,590.00,
2016,8593,58.00,,311.00,
2016,8594,68.00,,408.00,
2016,8595,94.00,,552.00,
2016,8596,74.00,,457.00,
2016,8597,73.00,,359.00,
2016,8598,80.00,,566.00,
2016,8599,71.00,,313.00,
2016,8600,1078.00,,7609.00,
2016,8602,100.00,,909.00,
2016,8603,303.00,,1944.00,
2016,8604,507.00,,4587.00,
2016,8605,63.00,,559.00,
2016,8606,521.00,,3353.00,
2016,8607,68.00,,555.00,
2016,8608,309.00,,1562.00,
2016,8610,2189.00,,11037.00,
2016,8614,73.00,,572.00,
2016,8615,56.00,,624.00,
2016,8616,44.00,,280.00,
2016,8617,161.00,,1294.00,
2016,8618,169.00,,1221.00,
2016,8620,906.00,,5023.00,
2016,8623,402.00,,2490.00,
2016,8624,144.00,,927.00,
2016,8625,222.00,,1608.00,
2016,8626,31.00,,388.00,
2016,8627,141.00,,1107.00,
2016,8630,706.00,,3887.00,
2016,8632,172.00,,1211.00,
2016,8633,167.00,,1318.00,
2016,8634,397.00,,2657.00,
2016,8635,234.00,,1255.00,
2016,8636,314.00,,2276.00,
2016,8637,50.00,,438.00,
2016,8638,28.00,,296.00,
2016,8640,805.00,,3399.00,
2016,8645,1279.00,,6606.00,
2016,8646,38.00,,357.00,
2016,8700,892.00,,6159.00,
2016,8702,561.00,,3605.00,
2016,8703,406.00,,2746.00,
2016,8704,396.00,,2848.00,
2016,8706,1013.00,,6281.00,
2016,8707,548.00,,2709.00,
2016,8708,1129.00,,4947.00,
2016,8712,1266.00,,4840.00,
2016,8713,359.00,,1343.00,
2016,8714,45.00,,214.00,
2016,8715,11.63,1,34.00,
2016,8716,269.00,,1109.00,
2016,8717,127.00,,697.00,
2016,8718,168.00,,725.00,
2016,8722,212.00,,1148.00,
2016,8723,33.00,,191.00,
2016,8725,60.00,,288.00,
2016,8726,11.63,1,85.00,
2016,8727,11.63,1,44.00,
2016,8730,471.00,,1809.00,
2016,8732,59.00,,235.00,
2016,8733,271.00,,1273.00,
2016,8734,32.00,,182.00,
2016,8735,61.00,,402.00,
2016,8737,91.00,,483.00,
2016,8738,94.00,,379.00,
2016,8739,51.00,,197.00,
2016,8750,348.00,,1838.00,
2016,8751,11.63,1,10.93,2
2016,8752,205.00,,1002.00,
2016,8753,193.00,,1040.00,
2016,8754,136.00,,579.00,
2016,8755,177.00,,764.00,
2016,8756,45.00,,273.00,
2016,8757,11.63,1,115.00,
2016,8758,11.63,1,110.00,
2016,8762,200.00,,909.00,
2016,8765,28.00,,173.00,
2016,8766,23.00,,89.00,
2016,8767,37.00,,193.00,
2016,8772,23.00,,88.00,
2016,8773,32.00,,151.00,
2016,8774,11.63,1,41.00,
2016,8775,63.00,,324.00,
2016,8777,41.00,,113.00,
2016,8782,11.63,1,126.00,
2016,8783,36.00,,290.00,
2016,8784,35.00,,161.00,
2016,8800,1253.00,,6624.00,
2016,8802,468.00,,3785.00,
2016,8803,395.00,,2618.00,
2016,8804,367.00,,2101.00,
2016,8805,924.00,,3755.00,
2016,8806,120.00,,787.00,
2016,8807,179.00,,1007.00,
2016,8808,572.00,,2677.00,
2016,8810,1010.00,,7156.00,
2016,8815,11.63,1,112.00,
2016,8816,107.00,,681.00,
2016,8820,1409.00,,6387.00,
2016,8824,83.00,,616.00,
2016,8825,53.00,,235.00,
2016,8832,506.00,,3629.00,
2016,8833,198.00,,929.00,
2016,8834,131.00,,1054.00,
2016,8835,89.00,,474.00,
2016,8836,49.00,,290.00,
2016,8840,669.00,,3327.00,
2016,8841,48.00,,329.00,
2016,8842,52.00,,322.00,
2016,8843,11.63,1,189.00,
2016,8844,11.63,1,123.00,
2016,8845,11.63,1,69.00,
2016,8846,35.00,,193.00,
2016,8847,11.63,1,111.00,
2016,8849,11.63,1,121.00,
2016,8852,433.00,,2204.00,
2016,8853,618.00,,2881.00,
2016,8854,569.00,,2664.00,
2016,8855,214.00,,906.00,
2016,8856,111.00,,680.00,
2016,8857,37.00,,149.00,
2016,8858,11.63,1,36.00,
2016,8862,105.00,,449.00,
2016,8863,123.00,,511.00,
2016,8864,153.00,,708.00,
2016,8865,88.00,,317.00,
2016,8866,22.00,,108.00,
2016,8867,217.00,,858.00,
2016,8868,98.00,,385.00,
2016,8872,191.00,,674.00,
2016,8873,99.00,,467.00,
2016,8874,33.00,,82.00,
2016,8877,71.00,,206.00,
2016,8878,11.63,1,10.93,2
2016,8880,312.00,,1202.00,
2016,8881,46.00,,156.00,
2016,8882,42.00,,191.00,
2016,8883,11.63,1,71.00,
2016,8884,11.63,1,78.00,
2016,8885,26.00,,102.00,
2016,8886,11.63,1,30.00,
2016,8887,263.00,,1454.00,
2016,8888,66.00,,312.00,
2016,8889,11.63,1,113.00,
2016,8890,131.00,,596.00,
2016,8892,34.00,,135.00,
2016,8893,11.63,1,69.00,
2016,8894,11.63,1,34.00,
2016,8895,11.63,1,31.00,
2016,8896,11.63,1,78.00,
2016,8897,11.63,1,41.00,
2016,8898,11.63,1,42.00,
2016,8902,492.00,,3319.00,
2016,8903,328.00,,2251.00,
2016,8904,47.00,,495.00,
2016,8905,133.00,,876.00,
2016,8906,348.00,,2263.00,
2016,8907,266.00,,2097.00,
2016,8908,287.00,,1517.00,
2016,8909,45.00,,380.00,
2016,8910,656.00,,3486.00,
2016,8911,72.00,,430.00,
2016,8912,264.00,,1597.00,
2016,8913,137.00,,987.00,
2016,8914,132.00,,712.00,
2016,8915,165.00,,940.00,
2016,8916,81.00,,674.00,
2016,8917,97.00,,673.00,
2016,8918,57.00,,367.00,
2016,8919,39.00,,196.00,
2016,8925,59.00,,303.00,
2016,8926,45.00,,401.00,
2016,8932,379.00,,1893.00,
2016,8933,20.00,,217.00,
2016,8934,139.00,,830.00,
2016,8942,401.00,,2252.00,
2016,8951,67.00,,459.00,
2016,8952,679.00,,4440.00,
2016,8953,1046.00,,6595.00,
2016,8954,95.00,,1120.00,
2016,8955,51.00,,678.00,
2016,8956,100.00,,570.00,
2016,8957,322.00,,1836.00,
2016,8962,92.00,,930.00,
2016,8964,231.00,,1139.00,
2016,8965,265.00,,1473.00,
2016,8966,154.00,,745.00,
2016,8967,174.00,,1274.00,
2016,9000,3043.00,,13612.00,
2016,9008,499.00,,2737.00,
2016,9010,299.00,,1255.00,
2016,9011,245.00,,1283.00,
2016,9012,179.00,,851.00,
2016,9014,558.00,,2785.00,
2016,9015,187.00,,951.00,
2016,9016,560.00,,2876.00,
2016,9030,201.00,,1501.00,
2016,9032,144.00,,1002.00,
2016,9033,41.00,,275.00,
2016,9034,74.00,,662.00,
2016,9035,36.00,,286.00,
2016,9036,12.05,1,139.00,
2016,9037,27.00,,263.00,
2016,9038,116.00,,626.00,
2016,9042,219.00,,1436.00,
2016,9043,105.00,,731.00,
2016,9044,39.00,,226.00,
2016,9050,264.00,,2776.00,
2016,9052,87.00,,678.00,
2016,9053,196.00,,1464.00,
2016,9054,12.05,1,111.00,
2016,9055,69.00,,441.00,
2016,9056,139.00,,974.00,
2016,9057,21.00,,241.00,
2016,9058,12.05,1,85.00,
2016,9062,22.00,,154.00,
2016,9063,48.00,,437.00,
2016,9064,12.05,1,168.00,
2016,9100,742.00,,4713.00,
2016,9103,45.00,,392.00,
2016,9104,70.00,,595.00,
2016,9105,51.00,,278.00,
2016,9107,88.00,,648.00,
2016,9108,30.00,,286.00,
2016,9112,25.00,,93.00,
2016,9113,271.00,,1183.00,
2016,9114,12.05,1,38.00,
2016,9115,12.05,1,62.00,
2016,9116,26.00,,154.00,
2016,9122,55.00,,256.00,
2016,9123,12.05,1,78.00,
2016,9125,50.00,,262.00,
2016,9126,28.00,,123.00,
2016,9127,28.00,,127.00,
2016,9200,858.00,,5112.00,
2016,9203,50.00,,317.00,
2016,9204,70.00,,558.00,
2016,9205,67.00,,568.00,
2016,9212,61.00,,497.00,
2016,9213,51.00,,333.00,
2016,9214,55.00,,300.00,
2016,9215,61.00,,305.00,
2016,9216,12.05,1,110.00,
2016,9217,12.05,1,124.00,
2016,9220,207.00,,1347.00,
2016,9223,12.05,1,106.00,
2016,9225,12.05,1,108.00,
2016,9230,564.00,,2956.00,
2016,9231,12.05,1,26.00,
2016,9240,209.00,,1402.00,
2016,9242,219.00,,1497.00,
2016,9243,87.00,,497.00,
2016,9244,197.00,,1447.00,
2016,9245,83.00,,675.00,
2016,9246,27.00,,304.00,
2016,9247,68.00,,421.00,
2016,9248,52.00,,331.00,
2016,9249,33.00,,254.00,
2016,9300,352.00,,2454.00,
2016,9304,12.05,1,187.00,
2016,9305,30.00,,230.00,
2016,9306,75.00,,411.00,
2016,9308,12.05,1,102.00,
2016,9312,32.00,,217.00,
2016,9313,44.00,,345.00,
2016,9314,23.00,,175.00,
2016,9315,94.00,,563.00,
2016,9320,568.00,,3759.00,
2016,9322,69.00,,658.00,
2016,9323,111.00,,993.00,
2016,9325,44.00,,440.00,
2016,9326,102.00,,847.00,
2016,9327,26.00,,406.00,
2016,9400,319.00,,2129.00,
2016,9402,163.00,,1245.00,
2016,9403,283.00,,2427.00,
2016,9404,197.00,,1874.00,
2016,9405,12.05,1,75.00,
2016,9410,185.00,,1276.00,
2016,9411,12.05,1,166.00,
2016,9413,36.00,,396.00,
2016,9422,73.00,,672.00,
2016,9423,12.05,1,180.00,
2016,9424,111.00,,788.00,
2016,9425,66.00,,738.00,
2016,9426,12.05,1,198.00,
2016,9427,48.00,,429.00,
2016,9428,91.00,,470.00,
2016,9430,133.00,,854.00,
2016,9434,93.00,,819.00,
2016,9435,140.00,,902.00,
2016,9436,95.00,,1052.00,
2016,9437,55.00,,452.00,
2016,9442,94.00,,900.00,
2016,9443,164.00,,1597.00,
2016,9444,97.00,,910.00,
2016,9445,98.00,,885.00,
2016,9450,311.00,,2331.00,
2016,9451,30.00,,279.00,
2016,9452,24.00,,177.00,
2016,9453,21.00,,233.00,
2016,9462,25.00,,260.00,
2016,9463,90.00,,792.00,
2016,9464,61.00,,491.00,
2016,9465,26.00,,151.00,
2016,9466,34.00,,260.00,
2016,9467,25.00,,154.00,
2016,9468,12.05,1,165.00,
2016,9469,33.00,,225.00,
2016,9470,504.00,,3394.00,
2016,9472,235.00,,1556.00,
2016,9473,119.00,,756.00,
2016,9475,112.00,,787.00,
2016,9476,54.00,,222.00,
2016,9477,36.00,,261.00,
2016,9478,74.00,,372.00,
2016,9479,36.00,,207.00,
2016,9485,12.05,1,79.00,
2016,9486,12.05,1,28.00,
2016,9487,12.05,1,95.00,
2016,9488,12.05,1,72.00,
2016,9490,42.00,,478.00,
2016,9491,21.00,,153.00,
2016,9492,12.05,1,177.00,
2016,9493,24.00,,199.00,
2016,9494,74.00,,569.00,
2016,9495,47.00,,331.00,
2016,9496,60.00,,322.00,
2016,9497,20.00,,142.00,
2016,9498,12.05,1,63.00,
2016,9500,1708.00,,5953.00,
2016,9502,25.00,,190.00,
2016,9503,12.05,1,46.00,
2016,9504,12.05,1,62.00,
2016,9506,31.00,,171.00,
2016,9507,44.00,,347.00,
2016,9508,12.05,1,110.00,
2016,9512,72.00,,373.00,
2016,9514,12.05,1,144.00,
2016,9515,12.05,1,142.00,
2016,9517,12.05,1,100.00,
2016,9523,81.00,,358.00,
2016,9524,184.00,,1055.00,
2016,9525,12.05,1,135.00,
2016,9526,29.00,,247.00,
2016,9527,44.00,,332.00,
2016,9532,100.00,,622.00,
2016,9533,137.00,,954.00,
2016,9534,40.00,,269.00,
2016,9535,175.00,,749.00,
2016,9536,80.00,,518.00,
2016,9542,216.00,,1027.00,
2016,9543,38.00,,209.00,
2016,9545,227.00,,1112.00,
2016,9546,12.05,1,140.00,
2016,9547,12.05,1,129.00,
2016,9548,117.00,,663.00,
2016,9552,224.00,,971.00,
2016,9553,57.00,,289.00,
2016,9554,12.05,1,154.00,
2016,9555,41.00,,204.00,
2016,9556,28.00,,205.00,
2016,9562,46.00,,271.00,
2016,9565,64.00,,376.00,
2016,9573,12.05,1,46.00,
2016,9601,12.05,1,113.00,
2016,9602,148.00,,937.00,
2016,9604,33.00,,304.00,
2016,9606,180.00,,767.00,
2016,9607,87.00,,477.00,
2016,9608,31.00,,296.00,
2016,9612,12.05,1,54.00,
2016,9613,12.05,1,74.00,
2016,9614,12.05,1,56.00,
2016,9615,12.05,1,122.00,
2016,9620,207.00,,744.00,
2016,9621,72.00,,243.00,
2016,9622,12.05,1,86.00,
2016,9630,525.00,,1960.00,
2016,9631,68.00,,296.00,
2016,9633,32.00,,225.00,
2016,9642,320.00,,1553.00,
2016,9643,38.00,,147.00,
2016,9650,139.00,,517.00,
2016,9651,22.00,,124.00,
2016,9652,68.00,,252.00,
2016,9655,26.00,,103.00,
2016,9656,38.00,,168.00,
2016,9657,53.00,,182.00,
2016,9658,76.00,,367.00,
2017,1000,87.00,,1057.00,
2017,1003,844.00,,3471.00,
2017,1004,1957.00,,9853.00,
2017,1005,983.00,,4798.00,
2017,1006,1451.00,,6379.00,
2017,1007,1389.00,,7465.00,
2017,1008,436.00,,2842.00,
2017,1009,904.00,,6576.00,
2017,1010,517.00,,3064.00,
2017,1011,10.26,1,31.00,
2017,1012,519.00,,4021.00,
2017,1015,88.00,,3768.00,
2017,1018,645.00,,3991.00,
2017,1020,612.00,,3381.00,
2017,1022,239.00,,1351.00,
2017,1023,168.00,,1322.00,
2017,1024,295.00,,2404.00,
2017,1025,182.00,,1417.00,
2017,1026,145.00,,1094.00,
2017,1027,114.00,,631.00,
2017,1028,199.00,,1223.00,
2017,1029,10.26,1,127.00,
2017,1030,232.00,,1681.00,
2017,1031,10.26,1,116.00,
2017,1032,75.00,,747.00,
2017,1033,94.00,,894.00,
2017,1034,20.00,,143.00,
2017,1035,10.26,1,60.00,
2017,1036,10.26,1,151.00,
2017,1037,10.26,1,199.00,
2017,1038,35.00,,232.00,
2017,1040,97.00,,1391.00,
2017,1041,36.00,,465.00,
2017,1042,38.00,,324.00,
2017,1043,10.26,1,80.00,
2017,1044,10.26,1,130.00,
2017,1045,10.26,1,37.00,
2017,1046,10.26,1,51.00,
2017,1047,10.26,1,27.00,
2017,1052,196.00,,1762.00,
2017,1053,68.00,,664.00,
2017,1054,10.26,1,174.00,
2017,1055,39.00,,383.00,
2017,1058,10.26,1,70.00,
2017,1059,10.26,1,60.00,
2017,1061,10.26,1,33.00,
2017,1062,10.26,1,35.00,
2017,1063,24.00,,173.00,
2017,1066,256.00,,2465.00,
